"","ID.Number","Renew","randomVal","predict"
"113",4090380,0,0.510936347200127,0
"114",4090884,0,0.664924578122861,0
"115",4093964,0,0.603591202143985,0
"116",4095240,1,0.539838192566861,0
"117",4098620,0,0.478516771092288,0
"118",4102340,0,0.579989825521092,0
"119",4102972,0,0.744488462710041,0
"120",4107812,0,0.482191329673779,0
"121",4109104,0,0.304779475446408,0
"122",4116504,0,0.622708018761256,0
"123",4121376,0,0.719528425029603,0
"124",4122068,0,0.686651293637595,0
"125",4123024,0,0.57226175732362,0
"126",4124724,0,0.643846633981944,0
"127",4128868,0,0.36303626208455,0
"128",4130112,1,0.45101734913975,0
"129",4136112,0,0.430215596310637,0
"130",4136388,0,0.73073404148829,0
"131",4136604,0,0.467181230881702,0
"132",4136832,0,0.766465922404216,0
"133",4137992,0,0.511381787387036,0
"134",4140764,0,0.245437387731582,0
"135",4142252,0,0.52673502054127,0
"136",4142552,0,0.469791459238981,0
"137",4142740,0,0.507412053081727,0
"138",4145444,0,0.522493192335207,0
"139",4146636,0,0.27498300651945,0
"140",4150532,0,0.627874876158805,0
"141",4152352,0,0.73716361779112,0
"142",4152472,0,0.299685939701892,0
"143",4156632,0,0.273738358569783,0
"144",4159676,0,0.438400202515704,0
"145",4159936,0,0.691563273631698,0
"146",4162168,0,0.60346759320899,0
"147",4163320,0,0.445362936916734,0
"148",4168880,0,0.471003573694467,0
"149",4169556,0,0.674544199158037,0
"150",4169956,0,0.259867437163751,0
"151",4171960,0,0.586856407763606,0
"152",4172168,0,0.562125280572503,0
"153",4172268,0,0.605406543886302,0
"154",4172568,0,0.823573624197668,1
"155",4176968,1,0.381506470797484,0
"156",4184760,0,0.639274659658995,0
"157",4186284,0,0.445046035812781,0
"158",4188736,0,0.492035843606681,0
"159",4195780,0,0.683580412607663,0
"160",4198836,0,0.558324985775722,0
"161",4199640,0,0.505959004650349,0
"162",4202344,0,0.516580781937186,0
"163",4202492,0,0.385504306828103,0
"164",4203956,0,0.66604907889903,0
"165",4205828,0,0.655272578085735,0
"166",4207780,0,0.551003775808074,0
"167",4208684,1,0.669652876173665,0
"168",4209584,0,0.574028296543651,0
"169",4215456,0,0.689639665642647,0
"170",4218484,0,0.548380568357802,0
"171",4221996,0,0.449702638758253,0
"172",4222380,0,0.594838035295935,0
"173",4224160,0,0.414283799188565,0
"174",4224188,0,0.662015806074182,0
"175",4226700,0,0.486051160262537,0
"176",4230112,0,0.789321632511339,0
"177",4232164,0,0.682217407487129,0
"178",4237460,0,0.39598877236593,0
"179",4243720,0,0.626749449185561,0
"180",4243924,0,0.508746103669066,0
"181",4248404,0,0.378631356625751,0
"182",4249964,0,0.661788232110029,0
"183",4250052,0,0.470691743796794,0
"184",4254956,0,0.396643465181554,0
"185",4258564,0,0.509657291869036,0
"186",4261104,0,0.703196562481805,0
"187",4261420,0,0.592034848231774,0
"188",4262528,0,0.415515283117113,0
"189",4263564,1,0.850267344078165,1
"190",4266856,0,0.628273466606804,0
"191",4273728,1,0.735530881293499,0
"192",4273988,0,0.535332710672722,0
"193",4276076,0,0.80261268439267,1
"194",4280900,0,0.336106230936132,0
"195",4289432,0,0.752417823006168,0
"196",4293624,0,0.371729365556018,0
"197",4294564,0,0.512935832037904,0
"198",4295532,0,0.432198381084785,0
"199",4297052,0,0.476673869208451,0
"200",4299392,0,0.673140185745172,0
"201",4302460,0,0.139449198512093,0
"202",4304516,1,0.58733028058889,0
"203",4305460,0,0.314609259102936,0
"204",4313520,1,0.607133392478383,0
"205",4315572,0,0.654794194955329,0
"206",4318712,0,0.566776102240477,0
"207",4321804,0,0.614946709782844,0
"208",4321896,0,0.554666822981812,0
"209",4323772,0,0.643737352125734,0
"210",4340912,0,0.715711618616148,0
"211",4343672,0,0.569016904900225,0
"212",4344032,1,0.787396150124182,0
"213",4348140,0,0.708267600971397,0
"214",4349240,0,0.435071840224838,0
"215",4350856,0,0.406885384096213,0
"216",4356828,0,0.543939716683171,0
"217",4370748,0,0.542782630173931,0
"218",4375896,0,0.399026550181107,0
"219",4392116,0,0.807270352068842,1
"220",4394072,0,0.49954483456833,0
"221",4401876,0,0.66879004830393,0
"222",4410924,0,0.691730360158693,0
"223",4413056,0,0.568868112672166,0
"224",4417808,0,0.328471380253152,0
"225",4421404,0,0.374097560116953,0
"226",4423492,0,0.57356067449031,0
"227",4426680,0,0.528484131449488,0
"228",4428072,0,0.721068437551319,0
"229",4430312,0,0.306114821886621,0
"230",4446276,0,0.389459924038465,0
"231",4447600,1,0.716523265497278,0
"232",4449108,0,0.428356509759578,0
"233",4451528,0,0.589221803800665,0
"234",4457828,0,0.532068162202743,0
"235",4461228,0,0.605698897742956,0
"236",4465272,0,0.508652140536498,0
"237",4466296,0,0.481422871821538,0
"238",4468224,0,0.629002810704958,0
"239",4468740,0,0.504632080826601,0
"240",4468780,0,0.385592925111213,0
"241",4470328,0,0.395539617341905,0
"242",4474396,0,0.28722304988042,0
"243",4477932,0,0.433177666870761,0
"244",4478900,0,0.619147938574406,0
"245",4479672,0,0.599023386361291,0
"246",4479880,0,0.449663688864666,0
"247",4481384,0,0.550151524648406,0
"248",4485988,0,0.431099463936246,0
"249",4488200,0,0.603676813253832,0
"250",4489636,0,0.532288128336721,0
"251",4508452,0,0.493340529746296,0
"252",4509640,0,0.594352463847179,0
"253",4509896,0,0.784946202584107,0
"254",4513456,0,0.471491354221404,0
"255",4516580,0,0.279450800467973,0
"256",4516740,0,0.559056350330323,0
"257",4520244,0,0.438799120497775,0
"258",4523960,0,0.480683669522922,0
"259",4526072,0,0.433523794174827,0
"260",4528876,0,0.570471159195813,0
"261",4529536,1,0.616815531072204,0
"262",4532240,1,0.793062720073894,0
"263",4535084,0,0.672782275064977,0
"264",4536028,0,0.834553840377955,1
"265",4540988,0,0.449710606349153,0
"266",4548900,0,0.53392150319492,0
"267",4551292,1,0.446068841982079,0
"268",4555252,0,0.456989117802595,0
"269",4557648,0,0.683852119430325,0
"270",4558648,1,0.254070064372605,0
"271",4558760,0,0.578397075215188,0
"272",4560212,0,0.703699464082525,0
"273",4561548,0,0.538325933505811,0
"274",4565924,0,0.549994484820846,0
"275",4568704,0,0.783159988301274,0
"276",4569172,0,0.494254656778347,0
"277",4569736,1,0.397962399669664,0
"278",4571780,1,0.631131224351558,0
"279",4574832,0,0.506952974299034,0
"280",4575784,0,0.482519452774888,0
"281",4580656,0,0.413825430324327,0
"282",4585780,1,0.551708642117609,0
"283",4590732,0,0.692615374244014,0
"284",4603148,1,0.493620136537122,0
"285",4605264,0,0.181084683896723,0
"286",4605736,0,0.538444592789624,0
"287",4609076,0,0.669369637297715,0
"288",4609724,0,0.455228354146024,0
"289",4610248,0,0.462375185197996,0
"290",4610284,1,0.620813490174576,0
"291",4613244,1,0.72150358823073,0
"292",4624588,0,0.533043936045075,0
"293",4625544,0,0.439525549030809,0
"294",4629520,0,0.463103302161381,0
"295",4631084,0,0.400513402506829,0
"296",4631220,0,0.73447087401631,0
"297",4633920,0,0.721246243594182,0
"298",4637164,0,0.534305866652718,0
"299",4638396,0,0.530823754306933,0
"300",4644400,1,0.374602720581165,0
"301",4644772,0,0.390241948839501,0
"302",4644800,0,0.657922266451191,0
"303",4645444,0,0.481385615907024,0
"304",4645632,0,0.380274488673973,0
"305",4646336,0,0.412362603045471,0
"306",4647120,0,0.699191365351196,0
"307",4647676,1,0.567437658865234,0
"308",4648980,0,0.777681596506728,0
"309",4652928,0,0.588684887528668,0
"310",4655240,0,0.769536206221788,0
"311",4656920,0,0.684663935757854,0
"312",4662372,1,0.609712527147019,0
"313",4664732,0,0.55033588995042,0
"314",4666548,0,0.672452478265297,0
"315",4666560,0,0.566098451463255,0
"316",4667608,0,0.549051237492319,0
"317",4670580,0,0.631964585449086,0
"318",4673124,0,0.496752129737691,0
"319",4673576,0,0.472271488173529,0
"320",4675064,0,0.523653090866519,0
"321",4677104,0,0.453484765637025,0
"322",4677488,0,0.359680265299023,0
"323",4680852,0,0.562689134890444,0
"324",4682028,0,0.25133824313266,0
"325",4683352,0,0.463440100791994,0
"326",4684864,0,0.68350203391106,0
"327",4685400,0,0.437748449426564,0
"328",4687288,0,0.596059849780636,0
"329",4690716,0,0.477940436748589,0
"330",4691392,0,0.428082154668367,0
"331",4692680,0,0.710160568949028,0
"332",4692892,0,0.543166519924512,0
"333",4699368,0,0.294136734377561,0
"334",4699680,0,0.583318369070682,0
"335",4701812,1,0.354228109131685,0
"336",4702416,0,0.466327659032563,0
"337",4704900,0,0.227617193192778,0
"338",4705628,0,0.613285042494844,0
"339",4706680,0,0.555408997315799,0
"340",4708608,0,0.628802226378001,0
"341",4708752,0,0.800262341017685,1
"342",4710692,0,0.563509227573362,0
"343",4714492,0,0.446873510941998,0
"344",4714496,0,0.614729468294719,0
"345",4715388,0,0.470243140369585,0
"346",4716268,0,0.906931634149778,1
"347",4718000,1,0.578818240224308,0
"348",4718460,0,0.424080453080427,0
"349",4720468,0,0.744281335785429,0
"350",4721044,0,0.445772432969769,0
"351",4722600,0,0.750739219375736,0
"352",4724164,1,0.736949706983839,0
"353",4724532,0,0.537518315272814,0
"354",4725900,0,0.692498080224002,0
"355",4729108,1,0.811775943927248,1
"356",4731428,0,0.482473983558358,0
"357",4743656,0,0.563820420038484,0
"358",4744636,1,0.731916199467506,0
"359",4750356,1,0.470289153851525,0
"360",4756396,0,0.533823004619685,0
"361",4757084,0,0.690413976817154,0
"362",4758824,0,0.400912256739413,0
"363",4760560,0,0.539216810359677,0
"364",4762864,0,0.767022285624835,0
"365",4769580,0,0.316242737473637,0
"366",4769928,0,0.664682167315864,0
"367",4770124,0,0.505373419410312,0
"368",4771432,0,0.565648268955374,0
"369",4775508,0,0.738842776430515,0
"370",4775540,0,0.504254260649433,0
"371",4780324,0,0.724294402529288,0
"372",4780652,0,0.562216794014168,0
"373",4783488,0,0.591678729927771,0
"374",4786520,1,0.492031506615984,0
"375",4787200,0,0.513137130696944,0
"376",4788988,0,0.389442615403621,0
"377",4792020,1,0.640202999975998,0
"378",4792144,0,0.533438895152273,0
"379",4796400,0,0.82498069044314,1
"380",4797784,0,0.516985002446581,0
"381",4800092,0,0.616501539084854,0
"382",4800520,0,0.739965594325711,0
"383",4805724,0,0.450192626375512,0
"384",4807372,0,0.613099203970556,0
"385",4808936,0,0.484176924421178,0
"386",4809556,0,0.531664544209951,0
"387",4811944,0,0.379313126780619,0
"388",4815604,0,0.713148149896535,0
"389",4816536,0,0.58100539077627,0
"390",4819552,0,0.685359987513132,0
"391",4820036,1,0.483379469207392,0
"392",4824524,0,0.552231500750098,0
"393",4826232,0,0.727787618566599,0
"394",4828880,1,0.593903840843075,0
"395",4829632,1,0.629074139218292,0
"396",4832564,0,0.535182274151153,0
"397",4840396,0,0.310234390838742,0
"398",4840752,0,0.386523957509155,0
"399",4842916,0,0.757402035787781,0
"400",4845080,0,0.569807237253592,0
"401",4845224,0,0.729061849628029,0
"402",4849084,0,0.475747892993817,0
"403",4849640,0,0.440141968028744,0
"404",4850304,1,0.606446877143853,0
"405",4851280,0,0.58043629857121,0
"406",4851928,1,0.64361868296646,0
"407",4852912,0,0.530773851178467,0
"408",4857580,0,0.583100723613352,0
"409",4859104,0,0.489946294907897,0
"410",4862216,0,0.567750383394804,0
"411",4864000,0,0.53262984866609,0
"412",4865020,0,0.406924609343793,0
"413",4872168,0,0.476197551165081,0
"414",4872256,0,0.478454581085239,0
"415",4873180,0,0.618152174300569,0
"416",4874188,1,0.453091190765757,0
"417",4875340,0,0.579364377979687,0
"418",4875384,0,0.415656270469771,0
"419",4877184,0,0.541687178599356,0
"420",4880940,0,0.52741823608082,0
"421",4882648,0,0.643663654164841,0
"422",4882868,0,0.351386165974756,0
"423",4890452,0,0.312871867877166,0
"424",4890992,0,0.392126368233466,0
"425",4892140,1,0.542394836070544,0
"426",4893252,0,0.483104829055168,0
"427",4894556,1,0.524398489222608,0
"428",4895032,0,0.550968672036307,0
"429",4898628,0,0.39154149237312,0
"430",4900496,0,0.462630507785419,0
"431",4900540,0,0.726371006307609,0
"432",4902196,0,0.495248013174725,0
"433",4903896,0,0.356838088300949,0
"434",4904140,1,0.476981310252926,0
"435",4904304,1,0.503712644377849,0
"436",4906792,0,0.666821745997837,0
"437",4914548,0,0.549958856650241,0
"438",4917564,0,0.58403412292147,0
"439",4918584,1,0.726291771197753,0
"440",4919168,0,0.654901975165127,0
"441",4920876,0,0.380973295380624,0
"442",4921184,0,0.366711177046078,0
"443",4927992,0,0.57561216596808,0
"444",4929740,0,0.571968628353615,0
"445",4932504,0,0.506918313432471,0
"446",4933200,0,0.568972300647584,0
"447",4939296,0,0.470402286680882,0
"448",4955048,0,0.670796807488106,0
"449",4956636,0,0.514249411469146,0
"450",4957064,1,0.71843300199501,0
"451",4958988,0,0.796419633346586,0
"452",4963284,0,0.538836986417263,0
"453",4964492,0,0.569853261655393,0
"454",4964840,0,0.480232320564344,0
"455",4966088,1,0.600537682827933,0
"456",4971544,1,0.642683354520415,0
"457",4976848,1,0.402241861729164,0
"458",4978300,0,0.44407418128315,0
"459",4981032,1,0.79772739552042,0
"460",4981092,0,0.827321160321148,1
"461",4981308,0,0.544055306441252,0
"462",4982100,0,0.506449225828322,0
"463",4982860,0,0.598614185057086,0
"464",4984564,0,0.486432057962083,0
"465",4985004,1,0.553355568375415,0
"466",4988780,0,0.446835681783653,0
"467",4989856,0,0.557155787238133,0
"468",4993376,0,0.493672214486522,0
"469",4994276,1,0.688131340091886,0
"470",4994540,1,0.434410127078308,0
"471",4999152,0,0.691738255534613,0
"472",5000036,0,0.37129822109171,0
"473",5003572,0,0.694951100625658,0
"474",5007468,0,0.396514151984777,0
"475",5007496,1,0.670207180570459,0
"476",5991852,0,0.331094612479078,0
"477",6292804,0,0.565364064988063,0
"478",6356120,0,0.40204355217824,0
"479",6395948,0,0.518003123857112,0
"480",6397744,0,0.728601499674136,0
"481",6510560,1,0.531623385954998,0
"482",6514272,0,0.84033270361401,1
"483",6516336,1,0.557221118669388,0
"484",6524064,0,0.502803681334808,0
"485",6527128,0,0.538660337389183,0
"486",6532208,0,0.582155840712175,0
"487",6538524,0,0.255483489757315,0
"488",6553780,0,0.496836575970501,0
"489",6561296,0,0.428836366238708,0
"490",6563020,0,0.415776015347109,0
"491",6570232,0,0.468373358390759,0
"492",6573060,1,0.592403721481169,0
"493",6579780,1,0.562616646784684,0
"494",6580228,0,0.697096503590211,0
"495",6581268,0,0.778787902619594,0
"496",6581984,0,0.436580462008733,0
"497",6582088,1,0.549375687292918,0
"498",6586604,0,0.656459419054255,0
"499",6596808,0,0.571163420623616,0
"500",6603068,0,0.679962800764242,0
"501",6604220,0,0.492984654409897,0
"502",6605876,0,0.445053152383247,0
"503",6607324,0,0.567299075388758,0
"504",6607848,0,0.6929789599054,0
"505",6608500,0,0.508355478413097,0
"506",6612480,0,0.394188750383927,0
"507",6620200,0,0.412148967649754,0
"508",6632552,0,0.643805237197819,0
"509",6635580,0,0.46125021719343,0
"510",6641096,0,0.698573573614095,0
"511",6641940,0,0.461084943928219,0
"512",6649204,0,0.617390199908687,0
"513",6649480,0,0.586379151784749,0
"514",6649932,1,0.77256579152629,0
"515",6656020,0,0.474373788861851,0
"516",6664108,0,0.429588428913101,0
"517",6665912,0,0.612736345134593,0
"518",6677004,0,0.549838114045327,0
"519",6680936,0,0.59181979474408,0
"520",6682056,0,0.637396063957704,0
"521",6682864,0,0.574508947415559,0
"522",6683956,1,0.331694019095763,0
"523",6685388,0,0.56029451943534,0
"524",6689660,1,0.78367294425327,0
"525",6693580,0,0.453069467920687,0
"526",6697420,0,0.675154081967591,0
"527",6700308,0,0.656067284933245,0
"528",6708456,1,0.64169343325756,0
"529",6720060,1,0.511833216101043,0
"530",6721448,1,0.541075309131615,0
"531",6722084,1,0.581379486187334,0
"532",6731316,0,0.635054168408535,0
"533",6731432,0,0.578080226397014,0
"534",6734900,0,0.297636753301036,0
"535",6739800,0,0.337173996202545,0
"536",6740988,0,0.387295960201104,0
"537",6741020,1,0.452222865863674,0
"538",6741156,1,0.430886768784955,0
"539",6747364,1,0.455773293217226,0
"540",6747516,0,0.653899509665081,0
"541",6748132,0,0.982299469656393,1
"542",6749008,1,0.632237150658842,0
"543",6749240,1,0.498184494666663,0
"544",6749496,0,0.543195865199149,0
"545",6750052,0,0.703874523462063,0
"546",6754616,0,0.4084068941215,0
"547",6755000,1,0.672167907261591,0
"548",6755964,0,0.580894438073087,0
"549",6758820,0,0.594311432861581,0
"550",6759668,0,0.616340735577199,0
"551",6761128,0,0.602781383446055,0
"552",6761172,0,0.647499197464374,0
"553",6763824,0,0.72848393406305,0
"554",6764428,0,0.467493521808851,0
"555",6766168,0,0.524837400686441,0
"556",6771572,1,0.516453473803971,0
"557",6774052,0,0.494213967278612,0
"558",6774084,0,0.403648246395009,0
"559",6774476,0,0.33253054959353,0
"560",6779304,0,0.637612131757568,0
"561",6779828,1,0.394892443671644,0
"562",6783324,0,0.694347739300726,0
"563",6783716,0,0.611752961498704,0
"564",6784852,0,0.486720008655293,0
"565",6786100,0,0.722622722819936,0
"566",6787168,0,0.564186112443595,0
"567",6788272,0,0.654428858929206,0
"568",6795240,0,0.478219873494931,0
"569",6796948,1,0.473238931038958,0
"570",6798280,0,0.665090666295474,0
"571",6798688,0,0.46366377374824,0
"572",6801396,0,0.630723737920283,0
"573",6801912,0,0.594213086244817,0
"574",6802836,1,0.607221046038482,0
"575",6803036,0,0.311545911443224,0
"576",6805484,0,0.540174668701085,0
"577",6805620,0,0.498816642296154,0
"578",6806304,0,0.194983376034463,0
"579",6806356,0,0.476175157541302,0
"580",6809164,0,0.314658954191962,0
"581",6809436,1,0.460934016350482,0
"582",6813160,0,0.575672459140449,0
"583",6813384,0,0.527650646405347,0
"584",6816968,0,0.497819108040668,0
"585",6817804,0,0.415156918911404,0
"586",6818212,0,0.667052369557102,0
"587",6818612,0,0.625644689745241,0
"588",6819604,1,0.445521074429734,0
"589",6820588,0,0.448015293645274,0
"590",6821752,0,0.568549531004745,0
"591",6825168,1,0.616283777251524,0
"592",6825300,1,0.562200031533251,0
"593",6825796,0,0.675582581388333,0
"594",6825804,0,0.454446749183443,0
"595",6825872,0,0.688081314409136,0
"596",6826492,0,0.599405597309325,0
"597",6827236,0,0.40763199454611,0
"598",6827552,0,0.535702663468769,0
"599",6828032,0,0.553385227760389,0
"600",6831084,0,0.585414351077299,0
"601",6831108,1,0.560615595960589,0
"602",6833080,0,0.504986064992879,0
"603",6837468,0,0.596633001431274,0
"604",6837580,1,0.654701619109193,0
"605",6839980,0,0.380823411124312,0
"606",6840268,0,0.710368880083329,0
"607",6840924,0,0.496463313300194,0
"608",6840972,0,0.43434518176201,0
"609",6841108,0,0.446612146968938,0
"610",6841160,0,0.595475155561275,0
"611",6841180,0,0.392472321089899,0
"612",6841212,0,0.769880018169991,0
"613",6841224,0,0.716074218303698,0
"614",6841252,0,0.853158438121677,1
"615",6841272,0,0.442674390609378,0
"616",6841304,1,0.664035336712362,0
"617",6841328,0,0.668574311428028,0
"618",6841376,0,0.546674942554134,0
"619",6841400,0,0.539017553608883,0
"620",6841412,0,0.598026114647538,0
"621",6841440,0,0.42991130891596,0
"622",6841452,0,0.618169886645965,0
"623",6841464,1,0.549616352710415,0
"624",6841500,0,0.589839753886259,0
"625",6841520,0,0.614394100266972,0
"626",6841548,0,0.656607987993915,0
"627",6841556,0,0.641594477529774,0
"628",6841580,0,0.47790317849364,0
"629",6841596,0,0.47450986684115,0
"630",6841608,1,0.4870005838833,0
"631",6841660,0,0.602839900614975,0
"632",6841676,0,0.560166457355331,0
"633",6841688,0,0.531430117842468,0
"634",6841708,0,0.575846691235052,0
"635",6841720,0,0.536243390699471,0
"636",6841728,0,0.60812823914309,0
"637",6841732,1,0.620748444816278,0
"638",6841748,0,0.324586383900682,0
"639",6841760,0,0.420701502680206,0
"640",6841804,0,0.78273888234092,0
"641",6841824,0,0.736086924722495,0
"642",6841832,0,0.688597969153527,0
"643",6841844,0,0.507292496363187,0
"644",6841864,0,0.389430853212892,0
"645",6841888,0,0.645918188613711,0
"646",6841912,0,0.687832754722681,0
"647",6841924,0,0.429398506436988,0
"648",6841940,0,0.489974608502472,0
"649",6841948,0,0.33440899225307,0
"650",6841968,1,0.514503911590904,0
"651",6842000,0,0.518471547059269,0
"652",6842012,0,0.429867977438625,0
"653",6842040,1,0.44878023250411,0
"654",6842052,0,0.670704808302147,0
"655",6842076,0,0.502657519254491,0
"656",6842120,0,0.773714779338356,0
"657",6842132,0,0.768706996890419,0
"658",6842140,0,0.66943376386107,0
"659",6842172,0,0.617608846084818,0
"660",6842200,0,0.554496384470323,0
"661",6842220,0,0.489065978803454,0
"662",6842244,1,0.341831854054746,0
"663",6842264,0,0.557269255125506,0
"664",6842276,0,0.357982936686863,0
"665",6842360,0,0.408947134604171,0
"666",6842444,0,0.499310920605798,0
"667",6842492,1,0.619779705438535,0
"668",6842524,0,0.53181292173797,0
"669",6842584,0,0.528930989479691,0
"670",6842664,0,0.582065428488637,0
"671",6842676,0,0.604054161593015,0
"672",6842696,0,0.573821086646459,0
"673",6842712,0,0.63256082433294,0
"674",6842724,0,0.572589417613337,0
"675",6842736,0,0.354642119342135,0
"676",6842744,0,0.477131242409376,0
"677",6842756,0,0.31713842122506,0
"678",6842772,0,0.612335591064305,0
"679",6842828,0,0.231452516195906,0
"680",6842844,0,0.629386522810718,0
"681",6842868,0,0.609787439476977,0
"682",6842884,0,0.498625035056237,0
"683",6842900,0,0.528330166395239,0
"684",6842944,1,0.313849794281307,0
"685",6842960,0,0.659116744354864,0
"686",6843000,0,0.53070141401215,0
"687",6843004,0,0.423201884781742,0
"688",6843020,0,0.400923069471094,0
"689",6843044,0,0.658643642088684,0
"690",6843048,0,0.618974930370901,0
"691",6843080,0,0.57189189562264,0
"692",6843116,0,0.581746784886934,0
"693",6843124,0,0.604469921341484,0
"694",6843176,0,0.466795059766905,0
"695",6843180,1,0.564946163106482,0
"696",6843192,1,0.517494330455057,0
"697",6843216,0,0.553506346290139,0
"698",6843240,0,0.789038498298297,0
"699",6843276,0,0.364403900256234,0
"700",6843284,0,0.625720417306915,0
"701",6843304,0,0.578650349447407,0
"702",6843312,0,0.44092923665327,0
"703",6843324,0,0.507973603462655,0
"704",6843336,0,0.652613210731471,0
"705",6843352,0,0.207840441212361,0
"706",6843420,1,0.449017833220479,0
"707",6843448,1,0.485519250470717,0
"708",6843472,0,0.57626623656497,0
"709",6843496,0,0.611143121829116,0
"710",6843516,0,0.695355780447606,0
"711",6843524,0,0.645225950654872,0
"712",6843604,0,0.525311485978668,0
"713",6843680,0,0.698294827034415,0
"714",6843696,0,0.76243791940961,0
"715",6843708,0,0.383465207570542,0
"716",6843724,0,0.527557334932369,0
"717",6843748,0,0.567086581864938,0
"718",6843768,0,0.636193055838396,0
"719",6843772,0,0.587800161713807,0
"720",6843784,0,0.861179169579269,1
"721",6843800,0,0.663599732362867,0
"722",6843852,0,0.60772152916096,0
"723",6843916,0,0.436497996222712,0
"724",6843956,0,0.538565629105182,0
"725",6843960,1,0.653039332383674,0
"726",6843996,0,0.671817218185188,0
"727",6844008,1,0.511798601458869,0
"728",6844028,0,0.487492580194914,0
"729",6844044,0,0.619364699585035,0
"730",6844084,0,0.642693925088867,0
"731",6844112,0,0.444960568204463,0
"732",6844132,1,0.556143428814625,0
"733",6844156,0,0.637052068448408,0
"734",6844164,0,0.646590642350329,0
"735",6844176,0,0.331304900455152,0
"736",6844192,1,0.666952813162435,0
